,start,end,technique,text,id,full_text,start_new,end_new
1346,129,139,Loaded Language,الذعر الآن,36993,من غير المعروف حتى الآن متى سيتم رفع السرية عن هذه الوثائق في نسخة غير منقوصة ولكن من الآمن القول إن الديمقراطيين ربما يشعرون بالذعر الآن,127.0,137.0
1347,5,13,Loaded Language,غاضب بحق,36997,فيشر غاضب بحق من استجابة بيرغوليو الماكرة لن أقول كلمة واحدة في هذا الشأن فيما يتعلق بتوجيه الاتهام اللعين لرئيس الأساقفة فيغانو لإعادة تأهيل بيرجوليو للوحش المعروف سابقا باسم الكاردينال ماكاريك لمدة خمس سنوات قبل أن تجبره التغطية الصحفية العالمية المعاكسة على ذلك معاقبة ذلك المغتصب الشاذ جنسيا المتسلسل الذي أبلغه فيغانو شخصيا بجرائمه في عام وهي معلومات كان بيرغوليو على علم بها بالفعل في ذلك الوقت كما يشهد فيغانو,5.0,13.0
1348,34,41,Loaded Language,الماكرة,36997,فيشر غاضب بحق من استجابة بيرغوليو الماكرة لن أقول كلمة واحدة في هذا الشأن فيما يتعلق بتوجيه الاتهام اللعين لرئيس الأساقفة فيغانو لإعادة تأهيل بيرجوليو للوحش المعروف سابقا باسم الكاردينال ماكاريك لمدة خمس سنوات قبل أن تجبره التغطية الصحفية العالمية المعاكسة على ذلك معاقبة ذلك المغتصب الشاذ جنسيا المتسلسل الذي أبلغه فيغانو شخصيا بجرائمه في عام وهي معلومات كان بيرغوليو على علم بها بالفعل في ذلك الوقت كما يشهد فيغانو,34.0,41.0
1349,83,107,Name calling/Labeling,طاغية كنسي مجنون بالسلطة,36999,سقطت المقاييس عن عيني فيشر والآن أخيرا ترى بيرجوليو على مضض على حقيقته طاغية كنسي مجنون بالسلطة,71.0,95.0
1350,0,130,Causal Oversimplification,تعرف فيشر أن فرانسيس تعرف ذلك حتى لو كانت لا تزال غير قادرة على إقناع نفسها صراحة بما يجب أن يكون واضحا الآن لكامل جسد المؤمنين,37000,تعرف فيشر أن فرانسيس تعرف ذلك حتى لو كانت لا تزال غير قادرة على إقناع نفسها صراحة بما يجب أن يكون واضحا الآن لكامل جسد المؤمنين أن وجود بيرجوليو ذاته على كرسي بطرس يمثل تهديدا خطيرا للصالح العام للكنيسة وسلامة الإيمان,0.0,127.0
1351,0,17,Exaggeration/Minimisation,كل شيء يعتمد عليه,37002,كل شيء يعتمد عليه,0.0,17.0
1352,67,87,Name calling/Labeling,الفاسد بنديكت التاسع,37008,علاوة على ذلك كان طاغية قد صعد إلى البابوية بطريقة تذكرنا بصعود الفاسد بنديكت التاسع وهو وصمة عار أخرى لرئيس بطرس باتباع مكائد عصابة رومانية كما سأناقش أدناه,64.0,84.0
1353,67,177,Loaded Language,هذا الرجل الذي وعد بالكثير من الهواء النقي عازم حقا على إغلاق الأبواب قبل أن نكتشف أشياء أسوأ مخبأة في الداخل,37012,ولذا فأنا أعمل بجد بقدر ما لا أستطيع أن أتحمل الأسوأ ولا أصدق أن هذا الرجل الذي وعد بالكثير من الهواء النقي عازم حقا على إغلاق الأبواب قبل أن نكتشف أشياء أسوأ مخبأة في الداخل,65.0,174.0
1354,0,65,Doubt,بأي امتداد محتمل للخيال سيكون مناسبا لمثل هذا الشاغل لرئاسة بطرس,37016,بأي امتداد محتمل للخيال سيكون مناسبا لمثل هذا الشاغل لرئاسة بطرس,0.0,64.0
1355,18,32,Loaded Language,طاعون بيرغوليو,37017,العلاجات الوحيدة لطاعون بيرغوليو هي موته الطبيعي أو ترسبه,18.0,32.0
1356,65,80,Name calling/Labeling,بنديكتوس التاسع,37023,كما يشير المقال المذكور في سينودس سوتري على الرغم من أن البابا بنديكتوس التاسع اعترض على شهادته من قبل السينودس قبلت الكنيسة دائما شهادته على أنها صحيحة,63.0,78.0
1357,0,115,Doubt,هناك العديد من الأمثلة المتناقضة للباباوات من الواضح أن الروح القدس لم يكن ليختارها بيرغوليو هو بلا شك واحد منهم,37026,هناك العديد من الأمثلة المتناقضة للباباوات من الواضح أن الروح القدس لم يكن ليختارها بيرغوليو هو بلا شك واحد منهم,0.0,112.0
1358,389,398,Name calling/Labeling,هذا الوحش,37027,ومثلما تم توظيف السينودس لمخاطبة ثلاثة مطالبين متنافسين على العرش البابوي عام معلنين خلع اثنين منهم على الأقل كذلك قد يكون من الممكن اليوم للكرادلة والأساقفة ذوي العقلية الإصلاحية الذين يتألفون من مجلس غير كامل أن يفسدوا ما لا يحصى الأضرار التي سببتها العصابة التي ضغطت لانتخاب بيرغوليو قبل الاجتماع السري الأخير عصابة لم تضم سوى ماكاريك الذي كافأه بيرغوليو بإعادة تأهيل هذا الوحش على الرغم من الأدلة الهائلة على جرائمه التي لا توصف,371.0,380.0
1359,412,450,Exaggeration/Minimisation,الأدلة الهائلة على جرائمه التي لا توصف,37027,ومثلما تم توظيف السينودس لمخاطبة ثلاثة مطالبين متنافسين على العرش البابوي عام معلنين خلع اثنين منهم على الأقل كذلك قد يكون من الممكن اليوم للكرادلة والأساقفة ذوي العقلية الإصلاحية الذين يتألفون من مجلس غير كامل أن يفسدوا ما لا يحصى الأضرار التي سببتها العصابة التي ضغطت لانتخاب بيرغوليو قبل الاجتماع السري الأخير عصابة لم تضم سوى ماكاريك الذي كافأه بيرغوليو بإعادة تأهيل هذا الوحش على الرغم من الأدلة الهائلة على جرائمه التي لا توصف,394.0,432.0
1360,0,248,Appeal to fear/prejudice,يجب على خلفاء الرسل الوحيدين في وضع يسمح لهم بإنهاء هيجانه أن يطالبوا باستقالته وإذا رفض كما هو متوقع فإنهم يتصرفون في هذه الحالة الطارئة غير المسبوقة لإعلان إقالته من المنصب الذي أساء إليه جنائيا والذي يتمتع بمصداقيته ذاتها يهدد بالتدمير,37033,يجب على خلفاء الرسل الوحيدين في وضع يسمح لهم بإنهاء هيجانه أن يطالبوا باستقالته وإذا رفض كما هو متوقع فإنهم يتصرفون في هذه الحالة الطارئة غير المسبوقة لإعلان إقالته من المنصب الذي أساء إليه جنائيا والذي يتمتع بمصداقيته ذاتها يهدد بالتدمير,0.0,238.0
1361,85,113,Exaggeration/Minimisation,في ذروة أسوأ أزمة في تاريخها,37034,عسى الله أن يمنحهم النعمة ليفعلوا ما يجب أن يفعلوه وأي تاريخ سيثبت أنه إنقاذ للكنيسة في ذروة أسوأ أزمة في تاريخها,85.0,113.0
1362,145,162,Exaggeration/Minimisation,الذي لم يعرفه أحد,37035,إنهم يعلمون أن هذه واحدة من الفضائح العظيمة في تاريخ بلدنا لأن ما فعلوه هو في الأساس أنهم استخدموا المساعد السابق في حملة ترامب كارتر بيج الذي لم يعرفه أحد والذي أشعر بالسوء تجاهه أعتقد أنه كان كذلك معاملة سيئة للغاية,138.0,155.0
