id,technique,variation_num,original_text,augmented_text,words_replaced,replacement_ratio,is_taken,need_modify,modified_text,Unnamed: 7,id_taken,Unnamed: 10
1.39e+18,Smears,3,الحكومة لم تحرك ساكنا أمام تجاوزات سعيد الجزيري,الدولة لم انتقل مُتَزَنٌ أمام تجاوزات سعيد جزراوي,4,50.00%,,1.0,الحكومة لم تقم بفعل تجاه تطاولات سعيد الجزيري,,,
1.39e+18,Smears,4,الحكومة لم تحرك ساكنا أمام تجاوزات سعيد الجزيري,الدولة لم انتقلت ساكنا أمام تطاول مبتهج جزيري,4,50.00%,,1.0,الحكومة وقفت عاجزة أمام خروقات سعيد الجزيري,,,
1.39e+18,Smears,5,الحكومة لم تحرك ساكنا أمام تجاوزات سعيد الجزيري,السلطة لم انتقل ساكنا أمام تجاوزات سعيد مَرْسَمي,3,37.50%,,1.0,الحكومة مشلولة الحركة تجاه مخالفات سعيد الجزيري,,,
1.39e+18,Smears,1,و رئيس الحكومة طلبنا نقابلوه عديد المرات و ما رجعش علينا,و قائد أعلى قيادة تاقت نفوسنا نلاقيه كثير مرات و ما رجعش في مسؤوليتنا,6,42.90%,1.0,1.0,و رئيس الحكومة طلبنا نقابلوه مرات عديدة و ما رجعش علينا,,,
1.39e+18,Smears,2,و رئيس الحكومة طلبنا نقابلوه عديد المرات و ما رجعش علينا,و مسؤول قيادة طلبنا نقابله وافر وقائع و ما رُعَاشٌ إلينا,7,63.60%,1.0,1.0,و رئيس الوزراء طلبنا نقابلوه اكثر من مرة و ما رد علينا,,,
1.39e+18,Smears,3,و رئيس الحكومة طلبنا نقابلوه عديد المرات و ما رجعش علينا,و ربان إدارة تاقت نفوسنا نتعامل معـه مُتَوَفِّر مرات و ما رَغْفَةٌ في حوزتنا,7,50.00%,1.0,1.0,و رئيس الحكومة طلبنا نجتمع معاه كثير المرات و ما قابلنا,,,
1.39e+18,Smears,4,و رئيس الحكومة طلبنا نقابلوه عديد المرات و ما رجعش علينا,و مدير جهة حاكمة تطلعنا نقابلوه مُتَكاثِر ظروف و ما رجعش علينا,5,41.70%,1.0,1.0,و مدير الجهة تطلعنا نقابلوه أوقات عديدة و ما تجاوب لنا,,,
1.39e+18,Loaded Language,1,لم تحرك ساكنا,لم تحرك مستقرا,1,33.30%,1.0,1.0,لم تتحرك,,,
1.39e+18,Loaded Language,2,لم تحرك ساكنا,لم جال ساكنا,1,33.30%,1.0,1.0,لم تقم,,,
1.39e+18,Loaded Language,3,لم تحرك ساكنا,لم انطلق راقدا,2,66.70%,1.0,1.0,وقفت عاجزة,,,
1.39e+18,Loaded Language,4,لم تحرك ساكنا,لم انتقل جامدا,2,66.70%,1.0,1.0,مشلولة,,,
1.39e+18,Loaded Language,1,تجاوزات,انتهاكات,1,100.00%,1.0,0.0,انتهاكات,,,
1.39e+18,Loaded Language,2,تجاوزات,خروقات,1,100.00%,1.0,0.0,خروقات,,,
1.39e+18,Loaded Language,3,تجاوزات,تجاوزات حدود,1,50.00%,1.0,1.0,تعديات,,,
1.39e+18,Loaded Language,4,تجاوزات,تجاوزات قانونية,1,50.00%,1.0,0.0,تطاولات,,,
1.39e+18,Loaded Language,6,تجاوزات,مخالفات,1,100.00%,1.0,0.0,مخالفات,,,
1.4e+18,Loaded Language,1,بتهديدات,تلميحات,1,100.00%,1.0,0.0,بتلميحات,,,
1.4e+18,Loaded Language,2,بتهديدات,تلويح,1,100.00%,1.0,1.0,بتلويحات,,,
1.4e+18,Loaded Language,3,بتهديدات,إيماءات,1,100.00%,1.0,0.0,مع إيماءات,,,
1.4e+18,Loaded Language,2,بتهديدات,تلويح,1,100.00%,1.0,1.0,بتوعدات,,,
1.4e+18,Loaded Language,3,بتهديدات,إيماءات,1,100.00%,1.0,0.0,مع وعيد,,,
1.4e+18,Smears,1,انفجار #أصفهان في #إيران كان بمصنع للطائرات المسيرة ومرتبط بتهديدات إسرائيل ,تطشّق ضيعة في عجم كان مَصْنَعِيّ للطائرات مَنْهَج متداخل إنذارات يَهُود,8,72.70%,1.0,1.0,تفجير #أصفهان في #إيران كان في مصنع للطائرات بدون طيار وله علاقة بتلميحات إسرائيل ,,,
1.4e+18,Smears,2,انفجار #أصفهان في #إيران كان بمصنع للطائرات المسيرة ومرتبط بتهديدات إسرائيل ,انفجار ريف في بلاد فارس كان بِمَحْرَث أجنحة مَسْعَى ملتحم رَمْزُ إِبْطَحِ سَبْطَة,8,61.50%,1.0,1.0,انفجار #أصفهان في بلاد فارس كان بمخزن للطائرات المسيرة ومرتبط بتوعدات إسرائيل ,,,
1.4e+18,Smears,3,انفجار #أصفهان في #إيران كان بمصنع للطائرات المسيرة ومرتبط بتهديدات إسرائيل ,تنفجر عاصمة في إيران كان بمصنع سماوات مَقْصِد متصل تهديدات يَهُود,7,63.60%,1.0,1.0,تدمير #أصفهان في #إيران كان بمهبط للطائرات العسكرية ومتداخل مع وعيد إسرائيل ,,,
1.4e+18,Smears,2,انفجار #أصفهان في #إيران كان بمصنع للطائرات المسيرة ومرتبط بتهديدات إسرائيل ,انفجار ريف في بلاد فارس كان بِمَحْرَث أجنحة مَسْعَى ملتحم رَمْزُ إِبْطَحِ سَبْطَة,8,61.50%,1.0,1.0,انفجار #أصفهان في بلاد فارس كان بمخزن للطائرات المسيرة ومرتبط بتلويحات إسرائيل ,,,
1.4e+18,Smears,3,انفجار #أصفهان في #إيران كان بمصنع للطائرات المسيرة ومرتبط بتهديدات إسرائيل ,تنفجر عاصمة في إيران كان بمصنع سماوات مَقْصِد متصل تهديدات يَهُود,7,63.60%,1.0,1.0,تدمير #أصفهان في #إيران كان بمهبط للطائرات العسكرية ومتداخل مع إيماءات إسرائيل ,,,
1.4e+18,Name calling/Labeling,1,الاحتلال,الاستيلاء,1,100.00%,,,الاستيلاء,,,
1.4e+18,Name calling/Labeling,2,الاحتلال,الهيمنة,1,100.00%,,,الهيمنة,,,
1.4e+18,Name calling/Labeling,3,الاحتلال,السّلب,1,100.00%,,,السّلب,,,
1.4e+18,Name calling/Labeling,4,الاحتلال,الضم,1,100.00%,,,الضم,,,
1.4e+18,Name calling/Labeling,5,الاحتلال,القمع,1,100.00%,,,القمع,,,
1.4e+18,Name calling/Labeling,6,الاحتلال,الاستعباد,1,100.00%,,,الاستعباد,,,
1.4e+18,Smears,1,الاحتلال يحاول إثبات عدم الهزيمة ورد الاعتبار بالاقتحامات,الاستعباد يخوض إثبات عدم فشل ورد تدبر بالاقتحامات,4,50.00%,,,الاستعباد يحاول إثبات عدم الفشل ورد الكرامة بالاقتحامات,,,
1.4e+18,Smears,2,الاحتلال يحاول إثبات عدم الهزيمة ورد الاعتبار بالاقتحامات,الاحتلال يخوض قرينة عدم انحسار ورد اعتبار تدافع,4,50.00%,,,الاحتلال يعمل على إثبات عدم الهزيمة ومنح نفسه قيمة بالاغارات,,,
1.4e+18,Smears,3,الاحتلال يحاول إثبات عدم الهزيمة ورد الاعتبار بالاقتحامات,الانتزاع يُحاول قرينة عدم هزيمة ورد انتباه هجمات,5,62.50%,,,الاستعباد يحاول تأكيد عدم الانكسار ورد الاعتبار بالهجمات,,,
1.4e+18,Smears,4,الاحتلال يحاول إثبات عدم الهزيمة ورد الاعتبار بالاقتحامات,الغزو يحاول إثبات عدم فشل ورد تبصّر اندفاعات,4,50.00%,,,الاحتلال يحاول إثبات النصر ورد الكرامة بالهجوم,,,
1.4e+18,Loaded Language,1,بالاقتحامات,الزحوف,1,100.00%,,,الزحوف,,,
1.4e+18,Loaded Language,2,بالاقتحامات,الدهم,1,100.00%,,,الدهم,,,
1.4e+18,Loaded Language,3,بالاقتحامات,الهجمات,1,100.00%,,,الهجمات,,,
1.4e+18,Loaded Language,4,بالاقتحامات,الاجتياحات,1,100.00%,,,الاجتياحات,,,
1.4e+18,Loaded Language,5,بالاقتحامات,الانقضاضات,1,100.00%,,,الانقضاضات,,,
1.4e+18,Loaded Language,6,بالاقتحامات,الاقتحامات,1,100.00%,,,الاقتحامات,,,
1.4e+18,Name calling/Labeling,1,محكمة الاحتلال الإسرائيلية,دعوى استعمار سليمانية,3,100.00%,,,دعوى استعمار سليمانية,,,
1.4e+18,Name calling/Labeling,2,محكمة الاحتلال الإسرائيلية,محكمة استعباد إسرائيلية,1,33.30%,,,محكمة استعباد إسرائيلية,,,
1.4e+18,Name calling/Labeling,3,محكمة الاحتلال الإسرائيلية,مجلس قضاء استعمار داودية,3,75.00%,,,مجلس قضاء استعمار داودية,,,
1.4e+18,Name calling/Labeling,4,محكمة الاحتلال الإسرائيلية,دار عدل احتلال إسرائيلية,1,25.00%,,,دار عدل احتلال إسرائيلية,,,
1.4e+18,Name calling/Labeling,5,محكمة الاحتلال الإسرائيلية,قضاء هيمنة عبرية,3,100.00%,,,قضاء هيمنة عبرية,,,
1.4e+18,Name calling/Labeling,6,محكمة الاحتلال الإسرائيلية,قضاء سيطرة نبوية,3,100.00%,,,قضاء سيطرة نبوية,,,
1.4e+18,Name calling/Labeling,1,الاحتلال,الاستعباد,1,100.00%,1.0,0.0,الاستعباد,,,
1.4e+18,Name calling/Labeling,2,الاحتلال,القهر,1,100.00%,1.0,0.0,القهر,,,
1.4e+18,Name calling/Labeling,3,الاحتلال,الغزو,1,100.00%,1.0,0.0,الاحتلال,,,
1.4e+18,Name calling/Labeling,4,الاحتلال,التسلط,1,100.00%,1.0,1.0,الغزو,,,
1.4e+18,Smears,1,محكمة الاحتلال الإسرائيلية ترجئ البت في قضية حي بطن الهوى في سلوان,محكمة ضم صهيونية أرجئ بنت في إشكالية حي بطن وله في مرح,7,58.30%,1.0,1.0,محكمة الاستعباد الإسرائيلية تؤجل الحكم في مشكلة حي اسمه بطن الهوى في سلوان,,,
1.4e+18,Smears,2,محكمة الاحتلال الإسرائيلية ترجئ البت في قضية حي بطن الهوى في سلوان,مَجْلِس قَضَاء سيطرة إسرائيلية إرجاء مُؤنث في موضوع حي بطن محبة في سلوان,6,46.20%,1.0,1.0,محكمة القهر الصهيونية تؤخر القرار في قضية حي يسمىبطن الهوى في القدس,,,
1.4e+18,Smears,3,محكمة الاحتلال الإسرائيلية ترجئ البت في قضية حي بطن الهوى في سلوان,ثَابِتَة استيلاء يهودية أجل غُلامة في حيرة حي بطن محبة في سلوان,7,58.30%,1.0,1.0,قضاء الغزو الإسرائيلي تؤجل نطق الحكم في معضلة حي من احياء القدس في سلوان,,,
1.4e+18,Smears,4,محكمة الاحتلال الإسرائيلية ترجئ البت في قضية حي بطن الهوى في سلوان,محكمة استيلاء عَدْنية ترجئ نّسلة في مُعضلة حي جَوْف إعجاب في سلوان,6,50.00%,1.0,1.0,القضاء الصهيوني يؤخر النتيجة في قضية حي القدس القديمة,,,
1.31e+18,Smears,1,حاجة وحدة ثابتة عند حركة النهضة و هي التمكن من أجهزة الدولة..,مُسْتَلْزَم انفرادية ثابت عند تغير انبعاث و هي تمكن من أجهزة كهربائية بلد,7,53.80%,1.0,1.0,شيئ واحد ثابت عند حركة النهضة و هو السيطرة على أجهزة الدولة..,,,
1.31e+18,Smears,2,حاجة وحدة ثابتة عند حركة النهضة و هي التمكن من أجهزة الدولة..,وَاجِب انفراد ثابتة عند تموج زهرة و هي تمكن من أجهزة كهربائية دولة,5,38.50%,1.0,1.0,حاجة واحدة لا تتزحزح عند جمعية التنمية و هي التمكن من قطاعات الدولة,,,
1.31e+18,Smears,3,حاجة وحدة ثابتة عند حركة النهضة و هي التمكن من أجهزة الدولة..,اِحْتِمَال استقلال ثابتة عند حركة نهضة و هي سيطرة من أدوات ميكانيكية حكومة,5,38.50%,1.0,1.0,مستلزم واحد ثابت عند جماعة النهضة و هو الاستيلاء على مؤسسات الدولة..,,,
1.31e+18,Smears,4,حاجة وحدة ثابتة عند حركة النهضة و هي التمكن من أجهزة الدولة..,حاجة انفرادية ثابتة عند تغير ظهور و هي إتقان من أجهزة إلكترونية أمة,6,46.20%,1.0,1.0,شيء وحيد لا يتحرك عند مؤسسة النهضة و هو السيطرة على ادارات الدولة..,,,
1.39e+18,Name calling/Labeling,1,الاحتلال الإسرائيلي,الغزو إسرائيلي,1,50.00%,1.0,1.0,الغزو الإسرائيلي,,,
1.39e+18,Name calling/Labeling,2,الاحتلال الإسرائيلي,الاغتصاب إفرايمي,2,100.00%,1.0,1.0,الجيش اليهودي,,,
1.39e+18,Name calling/Labeling,2,الاحتلال الإسرائيلي,الاغتصاب إفرايمي,2,100.00%,1.0,1.0,الضم الإسرائيلي,,,
1.39e+18,Name calling/Labeling,3,الاحتلال الإسرائيلي,الاغتصاب صهيوني,2,100.00%,1.0,1.0,الاغتصاب الصهيوني,,,
1.39e+18,Name calling/Labeling,4,الاحتلال الإسرائيلي,الاستحواذ فلسطيني,2,100.00%,1.0,1.0,العدو الإسرائيلي,,,
1.39e+18,Doubt,1,يزعم,يَدَّعِي,1,100.00%,1.0,0.0,يدعي,,,
1.39e+18,Doubt,2,يزعم,يُقال,1,100.00%,1.0,0.0,يقول,,,
1.39e+18,Doubt,3,يزعم,يَدَّاثَر,1,100.00%,1.0,1.0,يكذب,,,
1.39e+18,Doubt,4,يزعم,يدّعي,1,100.00%,1.0,1.0,يفتري,,,
1.39e+18,Smears,1,الاحتلال الإسرائيلي يزعم اغتيال قيادي بارز في كتائب القسام,الاحتلال إسرائيلي يقول إعدام قيادي مبرّز في كتائب قسام,3,33.30%,1.0,1.0,الغزو الإسرائيلي يقول بإعدام قيادي معروف في كتائب القسام,,,
1.39e+18,Smears,2,الاحتلال الإسرائيلي يزعم اغتيال قيادي بارز في كتائب القسام,الضم إسرائيلي يزعم تصفية مسير مبرّز في جنود مُقسِّم,6,66.70%,1.0,1.0,الضم الإسرائيلي يكذب تصفية قائد بارز في جنود القسام,,,
1.39e+18,Smears,3,الاحتلال الإسرائيلي يزعم اغتيال قيادي بارز في كتائب القسام,الامتلاك صِهْني يدعيها اغتيال مُوجه بيّن في فرق مُحَصِّن,7,77.80%,1.0,1.0,الاغتصاب الصهيوني يدعي اغتيال مُوجه هام في فرق المقاومة,,,
