,Unnamed: 0,start,end,technique,text,full_text,id,start_new,end_new,augmented_text,augmented_full_text
4742,1212,0,174,Exaggeration/Minimisation,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,1388153671288901636,0.0,135.0,ولكن أكثر الناس لا يعلمون شيخ الأزهر خولي الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر خولي الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
4743,627,193,213,Exaggeration/Minimisation,فجر موجة الاعتقالات,رئيس نادي الأسير الفلسطيني قدورة فارس ل عربي إسرائيل استثمرت كل إمكانياتها بهدف محو ذاكرة الفلسطينيين الذين يحملون الهوية الإسرائيلية لكن موجة التصعيد الأخير كشفت فشل تلك الخطط على نحو فجر موجة الاعتقالات الأخيرة,7117,185.0,204.0,سكون موجة الاعتقالات,رئيس نادي الأسير الفلسطيني قدورة فارس ل عربي إسرائيل استثمرت كل إمكانياتها بهدف محو ذاكرة الفلسطينيين الذين يحملون الهوية الإسرائيلية لكن موجة التصعيد الأخير كشفت فشل تلك الخطط على نحو سكون موجة الاعتقالات الأخيرة
4744,285,112,122,Exaggeration/Minimisation,تعزيز نفوذ,اليوم يعيش لبنان ومحور المقاولة كذبة اسمها يوم التحرير والمقاومة كذبة هدفها ترسيخ سيطرة حزب الله على لبنان وتعزيز نفوذ إيران الوجه الحقيقي لهذه الكذبة اسمها تنفيذ جيش الدفاع القرار الدولي رقم والذي نفذ بشكل أحادي الجانب لعدم احترام الأطراف الأخرى القرارات الدولية يتبع,7074,108.0,118.0,تعزيز صرامة,اليوم يعيش لبنان ومحور المقاولة كذبة اسمها يوم التحرير والمقاومة كذبة هدفها ترسيخ سيطرة حزب الله على لبنان وتعزيز صرامة إيران الوجه الحقيقي لهذه الكذبة اسمها تنفيذ جيش الدفاع القرار الدولي رقم والذي نفذ بشكل أحادي الجانب لعدم احترام الأطراف الأخرى القرارات الدولية يتبع
4745,121,24,50,Exaggeration/Minimisation,مصائب الهند لا تأتي فرادى,كورونا ثم إعصار مدمر مصائب الهند لا تأتي فرادى شاهد سكاي فيديو,7062,21.0,46.0,مصائب فنلندا لا تأتي فرادى,كورونا ثم إعصار مدمر مصائب فنلندا لا تأتي فرادى شاهد سكاي فيديو
4746,1247,0,174,Exaggeration/Minimisation,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,1388153671288901636,0.0,135.0,ولكن أكثر الناس لا يعلمون شيخ الأزهر راغب الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر راغب الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
4747,1389,0,174,Exaggeration/Minimisation,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,1388153671288901636,0.0,135.0,ولكن أكثر الناس لا يعلمون شيخ الأزهر صبحي الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر صبحي الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
4748,77,24,50,Exaggeration/Minimisation,مصائب الهند لا تأتي فرادى,كورونا ثم إعصار مدمر مصائب الهند لا تأتي فرادى شاهد سكاي فيديو,7062,21.0,46.0,مصائب تركمانستان لا تأتي فرادى,كورونا ثم إعصار مدمر مصائب تركمانستان لا تأتي فرادى شاهد سكاي فيديو
4749,1590,0,174,Exaggeration/Minimisation,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,1388153671288901636,0.0,135.0,ولكن أكثر الناس لا يعلمون شيخ الأزهر فرحان الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر فرحان الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
4750,927,193,213,Exaggeration/Minimisation,فجر موجة الاعتقالات,رئيس نادي الأسير الفلسطيني قدورة فارس ل عربي إسرائيل استثمرت كل إمكانياتها بهدف محو ذاكرة الفلسطينيين الذين يحملون الهوية الإسرائيلية لكن موجة التصعيد الأخير كشفت فشل تلك الخطط على نحو فجر موجة الاعتقالات الأخيرة,7117,185.0,204.0,نجوم موجة الاعتقالات,رئيس نادي الأسير الفلسطيني قدورة فارس ل عربي إسرائيل استثمرت كل إمكانياتها بهدف محو ذاكرة الفلسطينيين الذين يحملون الهوية الإسرائيلية لكن موجة التصعيد الأخير كشفت فشل تلك الخطط على نحو نجوم موجة الاعتقالات الأخيرة
4751,1679,0,174,Exaggeration/Minimisation,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,1388153671288901636,0.0,135.0,ولكن أكثر الناس لا يعلمون شيخ الأزهر متيم الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر متيم الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
4752,1313,0,174,Exaggeration/Minimisation,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,1388153671288901636,0.0,135.0,ولكن أكثر الناس لا يعلمون شيخ الأزهر سرحان الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر سرحان الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
