,full_text,start,end,technique,text,id,start_new,end_new,augmented_text,augmented_full_text
366,هدوء حذر في القدس إثر محاولة مستوطنين إسرائيليين اقتحام المسجد الأقصى,29,48,Name calling/Labeling,مستوطنين إسرائيليين,7041,29.0,48.0,(سُلمت إسرائيل(ج),هدوء حذر في القدس إثر محاولة (سُلمت إسرائيل(ج) اقتحام المسجد الأقصى
369,ولد السالك مغالطات وزير خارجية المغرب ومواصلة بلده للاحتلال ستؤدي بالمملكة للهاوية,13,39,Name calling/Labeling,مغالطات وزير خارجية المغرب,1358747565106360320,11.0,37.0,إخط وزير خارجية المغرب,ولد السالك إخط وزير خارجية المغرب ومواصلة بلده للاحتلال ستؤدي بالمملكة للهاوية
372,حضرة صاحب الجلالة السلطان هيثم بن طارق المعظم القائد الأعلى حفظه الله ورعاه يقيم مساء اليوم حفل عشاء بمناسبة يوم القوات المسلحة بقصر البركة العامر,43,63,Name calling/Labeling,المعظم القائد الأعلى,1337444724651732992,39.0,59.0,في الغالب القائد الأعلى,حضرة صاحب الجلالة السلطان هيثم بن طارق في الغالب القائد الأعلى حفظه الله ورعاه يقيم مساء اليوم حفل عشاء بمناسبة يوم القوات المسلحة بقصر البركة العامر
385,مباشر مهرجان تكريم عوائل شهداء معركة سيف القدس في مدينة رفح,26,31,Name calling/Labeling,شهداء,1398287473764192266,25.0,30.0,الشهادات.,مباشر مهرجان تكريم عوائل الشهادات. معركة سيف القدس في مدينة رفح
389,الواقع يكذب أفيخاي المدنيون هم الأهداف الحقيقية لجيش الاحتلال الإسرائيلي في غزة,52,77,Name calling/Labeling,لجيش الاحتلال الإسرائيلي,1393023260829241344,48.0,72.0,الإسرائيلية,الواقع يكذب أفيخاي المدنيون هم الأهداف الحقيقية الإسرائيلية في غزة
396,صحيفة تكشف عن التوصل لاتفاق لإعادة جثة الجاسوس كوهين من سوريا وأرملته تشكك,39,46,Name calling/Labeling,الجاسوس,1366554038548987904,39.0,46.0,الوشال.,صحيفة تكشف عن التوصل لاتفاق لإعادة جثة الوشال. كوهين من سوريا وأرملته تشكك
411,شاهد تظاهرة أمام مقر سفارة الاحتلال في لندن تنديدا بجرائم الاحتلال في القدس وغزة,28,36,Name calling/Labeling,الاحتلال,1396079560697974790,27.0,35.0,الهن مهنياً مهنياً مهنياً مهنياً,شاهد تظاهرة أمام مقر سفارة الهن مهنياً مهنياً مهنياً مهنياً في لندن تنديدا بجرائم الهن مهنياً مهنياً مهنياً مهنياً في القدس وغزة
414,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية تصنيفها دولةإرهابية وفرض حصار اقتصادي ومنع تسلح مهم جدا وعلى الدول المتضررة المطالبة بذلك رسميا في مجلس الأمن,47,61,Name calling/Labeling,ميليشيا الحوثي,7046,43.0,57.0,ميليشيا الحوثي,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية تصنيفها دولةإرهابية وفرض حصار اقتصادي ومنع تسلح مهم جدا وعلى الدول المتضررة المطالبة بذلك رسميا في مجلس الأمن
417,عاجل محكمة الاحتلال الإسرائيلية ترجئ البت في قضية حي بطن الهوى في سلوان فلسطين القدس غزة سلوان حي الشيخ جراح بطن الهوى رؤيا الاخباري,8,34,Name calling/Labeling,محكمة الاحتلال الإسرائيلية,1397473772844863494,5.0,31.0,محكمة الاحتلال الإسرائيلية,عاجل محكمة الاحتلال الإسرائيلية ترجئ البت في قضية حي بطن الهوى في سلوان فلسطين القدس غزة سلوان حي الشيخ جراح بطن الهوى رؤيا الاخباري
418,لا حياد مع الكيان الصهيوني الحياد يعني تسليم رقابنا لهذا العدو المجرم المقاومة ثم المقاومة ثم المقاومة وهلق شو,24,39,Name calling/Labeling,الكيان الصهيوني,1394010173098893317,11.0,26.0,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,لا حياد مع - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - الحياد يعني تسليم رقابنا لهذا العدو المجرم المقاومة ثم المقاومة ثم المقاومة وهلق شو
419,المحلل السياسي ماجد الخطيب المتشددون في إيران يحاولون عرقلة المحادثات النووية لأن نجاحها يعني فوز الإصلاحيين في انتخابات الرئاسة العربية,100,110,Name calling/Labeling,الإصلاحيين,1396536234483322884,98.0,108.0,المترجمـات,المحلل السياسي ماجد الخطيب المتشددون في إيران يحاولون عرقلة المحادثات النووية لأن نجاحها يعني فوز المترجمـات في انتخابات الرئاسة العربية
423,باكستان حدث خطير في فلسطين يتطلب إرسال قوات,9,17,Name calling/Labeling,حدث خطير,7331,8.0,16.0,حدث خطير,باكستان حدث خطير في فلسطين يتطلب إرسال قوات
426,مفاجآت عديدة بانتظاركم في شهر رمضان المبارك على السومرية مع علاء بتي في برنامج بال,31,44,Name calling/Labeling,رمضان المبارك,1379479025127616516,30.0,43.0,مُباركة، مُباركة.,مفاجآت عديدة بانتظاركم في شهر مُباركة، مُباركة. على السومرية مع علاء بتي في برنامج بال
428,القضية المنسية الجعفري فلسطين بالنسبة لسوريا مثل هضبة الجولان المحتلة,1,15,Name calling/Labeling,القضية المنسية,1397840252383989760,0.0,14.0,القضية المنسيّة.,القضية المنسيّة. الجعفري فلسطين بالنسبة لسوريا مثل هضبة الجولان المحتلة
433,شركة أريس التركية المتخصصة في صناعة الزوارق البحرية تحقق نجاحا كبيرا باجتياز زورقها محلي الصنع المخصص لقوات خفر السواحل الاختبارات الأولى بنجاح استعدادا لحماية مياه الوطن الأزرق,174,186,Name calling/Labeling,الوطن الأزرق,7094,165.0,177.0,البيت الأزرق.,شركة أريس التركية المتخصصة في صناعة الزوارق البحرية تحقق نجاحا كبيرا باجتياز زورقها محلي الصنع المخصص لقوات خفر السواحل الاختبارات الأولى بنجاح استعدادا لحماية مياه البيت الأزرق.
450,صور مكبل القدمين آثار اعتداء الاحتلال على الطفل محمد يحيى في مدينة الطيبة المحتلة فلسطين,32,40,Name calling/Labeling,الاحتلال,1399253718202265602,29.0,37.0,الهن مهنياً مهنياً مهنياً مهنياً,صور مكبل القدمين آثار اعتداء الهن مهنياً مهنياً مهنياً مهنياً على الطفل محمد يحيى في مدينة الطيبة المحتلة فلسطين
452,بداية مسلسل الترويج الإرهابي بشار يستبق الانتخابات بزيارة منشآت صناعية وسط سوريا,6,19,Name calling/Labeling,مسلسل الترويج,7313,6.0,19.0,سلسلة الداعـي,بداية سلسلة الداعـي الإرهابي بشار يستبق الانتخابات بزيارة منشآت صناعية وسط سوريا
