,start,end,technique,text,full_text,id,start_new,end_new
981,24,29,Loaded Language,هيمنة,حصيلة السنة البرلمانية هيمنة منطق السلطة على التشريعات وقصور المعارضة,893565966277382144,23.0,28.0
982,56,61,Loaded Language,وقصور,حصيلة السنة البرلمانية هيمنة منطق السلطة على التشريعات وقصور المعارضة,893565966277382144,55.0,60.0
983,26,39,Name calling/Labeling,حيفا المحتلة,تظاهرة طلابية في مدينة حيفا المحتلة الليلة الماضية إسنادا لأهالي حي الشيخ جراح في وجه مخططات الاحتلال,1390217173663162371,23.0,35.0
984,97,105,Name calling/Labeling,الاحتلال,تظاهرة طلابية في مدينة حيفا المحتلة الليلة الماضية إسنادا لأهالي حي الشيخ جراح في وجه مخططات الاحتلال,1390217173663162371,93.0,101.0
985,3,9,Loaded Language,تظاهرة,تظاهرة طلابية في مدينة حيفا المحتلة الليلة الماضية إسنادا لأهالي حي الشيخ جراح في وجه مخططات الاحتلال,1390217173663162371,0.0,6.0
986,83,105,Loaded Language,في وجه مخططات الاحتلال,تظاهرة طلابية في مدينة حيفا المحتلة الليلة الماضية إسنادا لأهالي حي الشيخ جراح في وجه مخططات الاحتلال,1390217173663162371,79.0,101.0
987,21,70,Smears,سر إجبار إيران للمحكوم عليهن بالاعدام على الزواج,سر إجبار إيران للمحكوم عليهن بالاعدام على الزواج مهمة خاصة,1397555797702418440,0.0,48.0
988,37,59,Loaded Language,للمحكوم عليهن بالاعدام,سر إجبار إيران للمحكوم عليهن بالاعدام على الزواج مهمة خاصة,1397555797702418440,15.0,37.0
989,24,29,Loaded Language,إجبار,سر إجبار إيران للمحكوم عليهن بالاعدام على الزواج مهمة خاصة,1397555797702418440,3.0,8.0
990,0,98,Glittering generalities (Virtue),الإمارات ندعم السعودية في كل ما تتخذه من إجراءات لحفظ أمنها وسلامة مواطنيها والمقيمين على أراضيها,الإمارات ندعم السعودية في كل ما تتخذه من إجراءات لحفظ أمنها وسلامة مواطنيها والمقيمين على أراضيها,1398326867124436992,0.0,97.0
991,24,34,Loaded Language,عمق الأزمة,بيرام المجلس الدستوري عمق الأزمة وندعو للحوار,1145782670468820992,22.0,32.0
992,32,57,Loaded Language,فساد وسرقه ونهب ومحسوبيه,عين اليمن هذه دوله هادي باختصار فساد وسرقه ونهب ومحسوبيه لاتفرق عن مليشيا الحوثي بشي,1355223276621070337,32.0,56.0
993,68,81,Name calling/Labeling,مليشيا الحوثي,عين اليمن هذه دوله هادي باختصار فساد وسرقه ونهب ومحسوبيه لاتفرق عن مليشيا الحوثي بشي,1355223276621070337,67.0,80.0
994,11,85,Smears,هذه دوله هادي باختصار فساد وسرقه ونهب ومحسوبيه لاتفرق عن مليشيا الحوثي بشي,عين اليمن هذه دوله هادي باختصار فساد وسرقه ونهب ومحسوبيه لاتفرق عن مليشيا الحوثي بشي,1355223276621070337,10.0,84.0
995,15,24,Name calling/Labeling,دوله هادي,عين اليمن هذه دوله هادي باختصار فساد وسرقه ونهب ومحسوبيه لاتفرق عن مليشيا الحوثي بشي,1355223276621070337,14.0,23.0
996,0,9,Loaded Language,إضراب تام,إضراب تام بمدينة منبج رفضا لممارسات قسد التعسفية بحق سكانها,1399335334832377858,0.0,9.0
997,22,51,Loaded Language,رفضا لممارسات قسد التعسفية,إضراب تام بمدينة منبج رفضا لممارسات قسد التعسفية بحق سكانها,1399335334832377858,22.0,48.0
998,0,0,no technique,,خارج النص ماهي الرواية السائدة التي عارضها فيرين عن تاريخ الأندلس شاهدوا الحلقة على يوتيوب,1389776866681114624,0.0,0.0
999,0,0,no technique,,ما هي أول عاصمة عربية ل القهوة في العالم,1400059625441988615,0.0,0.0
1000,37,71,"Obfuscation, Intentional vagueness, Confusion",لا يزال الوافد يتواجد في بعض المهن,الوصال الكاتب الصحفي يوسف البلوشي لا يزال الوافد يتواجد في بعض المهن في بث مباشر ل ساعة الظهيرة مع محمد العلوي,1399674758346723330,34.0,68.0
1001,70,81,Loaded Language,لنهضة رائدة,بوحسين حديث ولي العهد رئيس مجلس الوزراء حمل طموحات وطنية وخارطة طريق لنهضة رائدة,1365220109091020802,69.0,80.0
1002,8,81,Glittering generalities (Virtue),حديث ولي العهد رئيس مجلس الوزراء حمل طموحات وطنية وخارطة طريق لنهضة رائدة,بوحسين حديث ولي العهد رئيس مجلس الوزراء حمل طموحات وطنية وخارطة طريق لنهضة رائدة,1365220109091020802,7.0,80.0
1003,45,57,Loaded Language,طموحات وطنية,بوحسين حديث ولي العهد رئيس مجلس الوزراء حمل طموحات وطنية وخارطة طريق لنهضة رائدة,1365220109091020802,44.0,56.0
1004,14,20,Loaded Language,ازدراء,إبراهيم عيسى ازدراء الأديان أم ازدراء العقل شاهد حلقات برنامج مختلف عليه عبر الرابط شاهد الحرة,1397077473544704004,13.0,19.0
1005,14,45,Whataboutism,ازدراء الأديان أم ازدراء العقل,إبراهيم عيسى ازدراء الأديان أم ازدراء العقل شاهد حلقات برنامج مختلف عليه عبر الرابط شاهد الحرة,1397077473544704004,13.0,43.0
1006,37,41,Loaded Language,أزمة,السياحة في تونس انتعاشة ظرفية تحجب أزمة هيكلية,1027472178428760064,35.0,39.0
1007,17,24,Loaded Language,انتعاشة,السياحة في تونس انتعاشة ظرفية تحجب أزمة هيكلية,1027472178428760064,16.0,23.0
1008,17,49,"Obfuscation, Intentional vagueness, Confusion",انتعاشة ظرفية تحجب أزمة هيكلية,السياحة في تونس انتعاشة ظرفية تحجب أزمة هيكلية,1027472178428760064,16.0,46.0
1009,0,0,no technique,,القرار الأميركي بخلع الكمامات توضيح لا ينبغي تجاهله,1393100013341863938,0.0,0.0
1010,17,30,Loaded Language,خسارة تاريخية,مجموعة رينو سجلت خسارة تاريخية قدرها مليارات يورو في العام,1362717058262323200,17.0,30.0
1011,26,45,Name calling/Labeling,الاحتلال الإسرائيلي,طفل فلسطيني يبكي لأن جنود الاحتلال الإسرائيلي منعوه من الصلاة في الأقصى نبكيك يا قدس عاجل رؤيا الإخباري فلسطين المسجد الأقصى القدس,1390781467031228417,26.0,45.0
1012,0,16,Loaded Language,طفل فلسطيني يبكي,طفل فلسطيني يبكي لأن جنود الاحتلال الإسرائيلي منعوه من الصلاة في الأقصى نبكيك يا قدس عاجل رؤيا الإخباري فلسطين المسجد الأقصى القدس,1390781467031228417,0.0,16.0
1013,0,71,Smears,طفل فلسطيني يبكي لأن جنود الاحتلال الإسرائيلي منعوه من الصلاة في الأقصى,طفل فلسطيني يبكي لأن جنود الاحتلال الإسرائيلي منعوه من الصلاة في الأقصى نبكيك يا قدس عاجل رؤيا الإخباري فلسطين المسجد الأقصى القدس,1390781467031228417,0.0,71.0
1014,74,86,Loaded Language,نبكيك يا قدس,طفل فلسطيني يبكي لأن جنود الاحتلال الإسرائيلي منعوه من الصلاة في الأقصى نبكيك يا قدس عاجل رؤيا الإخباري فلسطين المسجد الأقصى القدس,1390781467031228417,72.0,84.0
1015,53,58,Loaded Language,أهلنا,حبابك عشرة تحية أهل الكرم و الجود أهلنا في السودان الكريم لا يضام و شدة و تزول يا زول,1303021364106887170,34.0,39.0
1016,8,14,Loaded Language,عقوبات,بعد فرض عقوبات إقتصادية روسيا تعتبر منظمة حظر الكيماوي أداة لتحقيق مصالح أمريكا,1367641216955912193,8.0,14.0
1017,10,18,Name calling/Labeling,الاحتلال,شاهد الاحتلال يعتقل شابين ويعتدي على أحدهما بالضرب في القدس المحتلة,1399793141427982340,5.0,13.0
1018,32,37,Loaded Language,يعتدي,شاهد الاحتلال يعتقل شابين ويعتدي على أحدهما بالضرب في القدس المحتلة,1399793141427982340,27.0,32.0
1019,59,72,Name calling/Labeling,القدس المحتلة,شاهد الاحتلال يعتقل شابين ويعتدي على أحدهما بالضرب في القدس المحتلة,1399793141427982340,54.0,67.0
1020,49,55,Loaded Language,بالضرب,شاهد الاحتلال يعتقل شابين ويعتدي على أحدهما بالضرب في القدس المحتلة,1399793141427982340,44.0,50.0
1021,27,30,Loaded Language,صعب,الزعبي واقع الأردن المائي صعب ولا بد من تطوير مصادر المياه فيديو عاجل رؤيا الإخباري الأردن وزارة المياه المياه,1398328254424039431,26.0,29.0
1022,25,30,Loaded Language,تظليل,الحرب على سورية حملات تظليل مستمرة لمحاولة النيل من الشعب السوري عبر,1270585163752316931,22.0,27.0
