,full_text,start,end,technique,text,id,start_new,end_new,augmented_text,augmented_full_text
638,المندوبة الأمريكية في مجلس الأمن ليندا توماس غرينفيلد نشكر قطر و مصر و الأردن لمساهمتهم في وقف إطلاق النار ب غزة الخليج أونلاين أمريكا,57,120,Glittering generalities (Virtue),نشكر قطر و مصر و الأردن لمساهمتهم في وقف إطلاق النار ب غزة,7324,54.0,112.0,نشكر قطر و مصر و أردن لمساهمتهم في وقف إطلاق النار ب غزة,المندوبة الأمريكية في مجلس الأمن ليندا توماس غرينفيلد نشكر قطر و مصر و أردن لمساهمتهم في وقف إطلاق النار ب غزة الخليج أونلاين أمريكا
644,وصافة وتفوق هائل ل أرامكو السعودية هنا ترتيب أكبر شركات العالم ربحية,0,75,Glittering generalities (Virtue),وصافة وتفوق هائل ل أرامكو السعودية هنا ترتيب أكبر شركات العالم ربحية,1389516794931646465,0.0,68.0,وصافة وتفوق هائل ديْسِيمِتر مُكعّب أرامكو السعودية هنا ترتيب أكبر شركات الخلْق ربحية,وصافة وتفوق هائل ديْسِيمِتر مُكعّب أرامكو السعودية هنا ترتيب أكبر شركات الخلْق ربحية
669,حضرة صاحب الجلالة السلطان هيثم بن طارق المعظم القائد الأعلى حفظه الله ورعاه يقيم مساء اليوم حفل عشاء بمناسبة يوم القوات المسلحة بقصر البركة العامر,3,155,Glittering generalities (Virtue),حضرة صاحب الجلالة السلطان هيثم بن طارق المعظم القائد الأعلى حفظه الله ورعاه يقيم مساء اليوم حفل عشاء بمناسبة يوم القوات المسلحة بقصر البركة العامر,1337444724651732992,0.0,146.0,حضرة صاحب الجلالة السلطان هيثم بن طارق المعظم القائد الأعلى حفظه الواحِد ورعاه يقيم عِشاء اليوم حفل عشاء بمناسبة يوم القوات المسلحة بقصر البركة العامر,حضرة صاحب الجلالة السلطان هيثم بن طارق المعظم القائد الأعلى حفظه الواحِد ورعاه يقيم عِشاء اليوم حفل عشاء بمناسبة يوم القوات المسلحة بقصر البركة العامر
0,شاهد شابة سعودية تقع في كارثة وتدهس جمعا من الناس بسيارتها الفارهة,5,66,Presenting Irrelevant Data (Red Herring),شابة سعودية تقع في كارثة وتدهس جمعا من الناس بسيارتها الفارهة,1367143382750003203,5.0,66.0,شابة سعودية تقع في كارثة وتدهس جمعا من الناس بسيارتها الفارهة,شاهد شابة سعودية تقع في كارثة وتدهس جمعا من الناس بسيارتها الفارهة
0,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية تصنيفها دولةإرهابية وفرض حصار اقتصادي ومنع تسلح مهم جدا وعلى الدول المتضررة المطالبة بذلك رسميا في مجلس الأمن,0,145,Appeal to authority,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية,7046,0.0,137.0,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم دولة قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم دولة قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية تصنيفها دولةإرهابية وفرض حصار اقتصادي ومنع تسلح مهم جدا وعلى الدول المتضررة المطالبة بذلك رسميا في مجلس الأمن
1,لجنة الرقابة الروسية لا تستبعد إبطاء إنترنت غوغل في روسيا,0,59,Appeal to authority,لجنة الرقابة الروسية لا تستبعد إبطاء إنترنت غوغل في روسيا,7336,0.0,57.0,لجنة الرقابة الروسية لا تستبعد إبطاء إنترنت غوغل في روسيا,لجنة الرقابة الروسية لا تستبعد إبطاء إنترنت غوغل في روسيا
2,تصريحات استفزازية مضللة مراقب مصري انتخابات عام إعلان التحرير والحالية بداية الإعمار,27,96,Appeal to authority,مراقب مصري انتخابات عام إعلان التحرير والحالية بداية الإعمار,7291,24.0,84.0,مراقب مصري انتخابات عام إعلان التحرير والحالية بداية الإعمار,تصريحات استفزازية مضللة مراقب مصري انتخابات عام إعلان التحرير والحالية بداية الإعمار
3,مشعل القضية الفلسطينية واحدة لا تتجزأ المسجد الأقصى غزة تنتصر,0,39,Appeal to authority,مشعل القضية الفلسطينية واحدة لا تتجزأ,1395982884532523010,0.0,37.0,مشعل القضية الفلسطينية واحدة لا تتجزأ,مشعل القضية الفلسطينية واحدة لا تتجزأ المسجد الأقصى غزة تنتصر
4,مشعل القضية الفلسطينية واحدة لا تتجزأ المسجد الأقصى غزة تنتصر,0,39,Appeal to authority,مشعل القضية الفلسطينية واحدة لا تتجزأ,1395982884532523010,0.0,37.0,مشعل القضية الفلسطينية واحدة كلّا تتجزأ,مشعل القضية الفلسطينية واحدة كلّا تتجزأ المسجد الأقصى غزة تنتصر
5,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية تصنيفها دولةإرهابية وفرض حصار اقتصادي ومنع تسلح مهم جدا وعلى الدول المتضررة المطالبة بذلك رسميا في مجلس الأمن,0,145,Appeal to authority,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية,7046,0.0,137.0,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية,جمرة يوثق خيانات قطر ل الشرعية وتعاونها مع ميليشيا الحوثي و قناة الجزيرة تبصم قطر بهذا التحالف تحولت رسميا من دعم للإرهاب ل قطر الارهابية تصنيفها دولةإرهابية وفرض حصار اقتصادي ومنع تسلح مهم جدا وعلى الدول المتضررة المطالبة بذلك رسميا في مجلس الأمن
